"Fecha","HidrocarburosN","Hidrocarburostot","Benceno","NO2","Paraxileno","NO","O3","PM10","Tolueno","dia","semana","time"
2021-08-25,0.1,1.3,0.1,1100,0.2,200,12400,2800,0.9,"miércoles",NA,"15:00:00"
2021-08-25,0.1,1.3,0.2,2300,0.6,300,8700,4000,2.2,"miércoles",NA,"16:00:00"
2021-08-25,0.1,1.3,0.2,1600,0.7,100,9300,3000,1.9,"miércoles",NA,"17:00:00"
2021-08-25,0.1,1.3,0.2,1700,0.2,100,9800,2000,0.5,"miércoles",NA,"18:00:00"
2021-08-25,0.1,1.4,0.2,5300,0.3,200,5800,2600,0.7,"miércoles",NA,"19:00:00"
2021-08-25,0.1,1.4,0.3,3400,100,100,7500,3600,2.3,"miércoles",NA,"20:00:00"
2021-08-25,0.1,1.4,0.2,2300,0.5,100,8700,2700,1.1,"miércoles",NA,"21:00:00"
2021-08-25,0.1,1.3,0.2,3000,100,100,7700,2300,1.3,"miércoles",NA,"22:00:00"
2021-08-25,0.1,1.4,0.2,3800,0.8,100,5800,2500,1.5,"miércoles",NA,"23:00:00"
2021-08-26,0.1,1.4,0.3,3100,1.3,100,5400,3000,2.3,"jueves","Laboral","00:00:00"
2021-08-26,0.2,1.4,0.2,3100,0.9,200,4600,3200,2.4,"jueves","Laboral","01:00:00"
2021-08-26,0.1,1.4,0.3,3300,200,200,4400,3200,4.1,"jueves","Laboral","02:00:00"
2021-08-26,0.1,1.5,0.2,2800,0.9,100,4500,2800,2.6,"jueves","Laboral","03:00:00"
2021-08-26,0.1,1.5,0.2,2800,0.9,100,4200,2800,2.9,"jueves","Laboral","04:00:00"
2021-08-26,0.1,1.4,0.2,2500,0.6,200,4400,3000,1.3,"jueves","Laboral","05:00:00"
2021-08-26,0.2,1.4,0.3,2600,0.6,200,4100,3000,1.2,"jueves","Laboral","06:00:00"
2021-08-26,0.1,1.4,0.3,2800,0.6,300,4100,2800,1.3,"jueves","Laboral","07:00:00"
2021-08-26,0.1,1.3,0.3,1900,0.6,300,6000,2600,1.5,"jueves","Laboral","08:00:00"
2021-08-26,0.1,1.3,0.2,1800,0.5,300,7500,2800,2.1,"jueves","Laboral","09:00:00"
2021-08-26,0.1,1.3,0.2,1700,0.1,300,9000,2700,2.1,"jueves","Laboral","10:00:00"
2021-08-26,0.1,1.3,0.1,1700,0.2,200,10400,2500,0.6,"jueves","Laboral","11:00:00"
2021-08-26,0.1,1.3,0.2,2000,0.2,200,11800,2200,0.9,"jueves","Laboral","12:00:00"
2021-08-26,0.1,1.3,0.2,1800,0.4,200,13100,2200,1.5,"jueves","Laboral","13:00:00"
2021-08-26,0.1,1.3,0.2,1200,0.1,100,14100,2700,0.8,"jueves","Laboral","14:00:00"
2021-08-26,0.1,1.3,0.2,1100,0.1,100,14900,2600,0.3,"jueves","Laboral","15:00:00"
2021-08-26,0.1,1.3,0.2,1200,0.1,100,14300,2600,0.3,"jueves","Laboral","16:00:00"
2021-08-26,0.1,1.3,0.2,1500,0.1,100,12800,2300,0.4,"jueves","Laboral","17:00:00"
2021-08-26,0.1,1.4,0.2,2100,0.1,100,12100,2000,0.3,"jueves","Laboral","18:00:00"
2021-08-26,0.1,1.3,0.2,3100,0.1,100,10800,2200,0.4,"jueves","Laboral","19:00:00"
2021-08-26,0.1,1.5,0.4,4300,0.6,600,9300,2800,1.2,"jueves","Laboral","20:00:00"
2021-08-26,0.2,1.7,0.3,5100,0.7,100,6900,3000,1.2,"jueves","Laboral","21:00:00"
2021-08-26,0.2,1.6,0.4,5300,1.4,200,5400,3400,3.3,"jueves","Laboral","22:00:00"
2021-08-26,0.2,1.6,0.4,5700,1.5,300,4100,3300,300,"jueves","Laboral","23:00:00"
2021-08-27,0.1,1.6,0.4,2300,1.6,100,7800,3100,300,"viernes","Laboral","00:00:00"
2021-08-27,0.2,1.7,0.2,3000,0.8,100,5800,2500,1.4,"viernes","Laboral","01:00:00"
2021-08-27,0.2,1.5,0.3,2200,2.1,100,6200,2600,5.4,"viernes","Laboral","02:00:00"
2021-08-27,0.1,1.4,0.2,1100,0.9,100,7600,2600,1.8,"viernes","Laboral","03:00:00"
2021-08-27,0.1,1.3,0.2,1000,0.4,100,8200,2500,0.8,"viernes","Laboral","04:00:00"
2021-08-27,0.1,1.4,0.2,1600,0.2,100,7300,2300,0.7,"viernes","Laboral","05:00:00"
2021-08-27,0.1,1.4,0.2,2100,0.5,100,7200,2400,0.8,"viernes","Laboral","06:00:00"
2021-08-27,0.1,1.4,0.3,3000,0.4,300,6200,2500,0.8,"viernes","Laboral","07:00:00"
2021-08-27,0.1,1.4,0.3,3100,0.9,400,6500,2800,1.7,"viernes","Laboral","08:00:00"
2021-08-27,0.1,1.3,0.3,2300,0.8,400,7500,2700,1.7,"viernes","Laboral","09:00:00"
2021-08-27,0.1,1.3,0.2,2200,0.8,300,8900,2900,2.3,"viernes","Laboral","10:00:00"
2021-08-27,0.1,1.3,0.2,2600,0.5,300,10300,2900,100,"viernes","Laboral","11:00:00"
2021-08-27,0.1,1.3,0.2,1600,0.5,200,11900,2400,1.2,"viernes","Laboral","12:00:00"
2021-08-27,0.1,1.3,0.2,1500,0.4,200,13500,2000,1.3,"viernes","Laboral","13:00:00"
2021-08-27,0.1,1.3,0.1,1100,0.2,100,14100,2000,0.9,"viernes","Laboral","14:00:00"
2021-08-27,0.1,1.3,0.1,900,0.3,100,14300,2000,0.3,"viernes","Laboral","15:00:00"
2021-08-27,0.1,1.3,0.1,700,0.6,100,14200,1600,0.6,"viernes","Laboral","16:00:00"
2021-08-27,0.1,1.3,0.1,800,0.3,100,14200,1600,0.2,"viernes","Laboral","17:00:00"
2021-08-27,0.1,1.3,0.1,800,0.2,100,12800,1600,0.3,"viernes","Laboral","18:00:00"
2021-08-27,0.1,1.3,0.1,1300,0.1,100,11200,1400,0.3,"viernes","Laboral","19:00:00"
2021-08-27,0.1,1.3,0.2,4200,0.2,100,8100,1800,0.7,"viernes","Laboral","20:00:00"
2021-08-27,0.1,1.3,0.2,3500,0.2,100,8300,2100,0.4,"viernes","Laboral","21:00:00"
2021-08-27,0.1,1.3,0.2,2100,0.3,100,9000,2200,0.5,"viernes","Laboral","22:00:00"
2021-08-27,0.1,1.3,0.2,2400,0.6,100,8600,2400,0.9,"viernes","Laboral","23:00:00"
2021-08-28,0.1,1.4,0.2,3300,0.5,100,6600,2600,100,"sábado",NA,"00:00:00"
2021-08-28,0.2,1.4,0.3,2800,1.2,100,6300,2500,2.9,"sábado",NA,"01:00:00"
2021-08-28,0.1,1.3,0.2,1000,0.9,100,8000,2400,1.4,"sábado",NA,"02:00:00"
2021-08-28,0.1,1.4,0.1,2300,0.9,100,5800,2400,2.1,"sábado",NA,"03:00:00"
2021-08-28,0.1,1.4,0.2,1500,1.2,100,6900,2500,2.6,"sábado",NA,"04:00:00"
2021-08-28,0.2,1.4,0.2,2400,0.8,100,5100,2100,2.1,"sábado",NA,"05:00:00"
2021-08-28,0.1,1.4,0.2,2800,2.8,100,4700,2500,4.7,"sábado",NA,"06:00:00"
2021-08-28,0.2,1.4,0.3,3900,3.7,400,3100,2600,5.8,"sábado",NA,"07:00:00"
2021-08-28,0.2,1.4,0.3,3800,7.4,600,4400,2800,10.4,"sábado",NA,"08:00:00"
2021-08-28,0.1,1.4,0.3,3500,2.9,600,6000,2600,3.3,"sábado",NA,"09:00:00"
2021-08-28,0.1,1.4,0.3,2900,1.1,500,8500,2500,1.8,"sábado",NA,"10:00:00"
2021-08-28,0.1,1.4,0.2,2100,0.5,200,11300,2500,100,"sábado",NA,"11:00:00"
2021-08-28,0.1,1.3,0.2,1300,0.4,100,13600,2400,1.2,"sábado",NA,"12:00:00"
2021-08-28,0.1,1.3,0.2,500,0.1,100,11900,2200,0.4,"sábado",NA,"13:00:00"
2021-08-28,0.1,1.3,0.2,400,0.1,100,12000,2300,0.1,"sábado",NA,"14:00:00"
2021-08-28,0.1,1.3,0.1,500,0.1,100,12600,2100,0.1,"sábado",NA,"15:00:00"
2021-08-28,0.1,1.3,0.1,500,0.1,100,12400,1900,0.1,"sábado",NA,"16:00:00"
2021-08-28,0.1,1.3,0.1,500,0.1,100,12300,1800,0.1,"sábado",NA,"17:00:00"
2021-08-28,0.1,1.3,0.1,600,0.1,100,11700,1500,0.1,"sábado",NA,"18:00:00"
2021-08-28,0.1,1.3,0.1,900,0.1,100,10500,1500,0.2,"sábado",NA,"19:00:00"
2021-08-28,0.1,1.3,0.1,1400,0.1,100,9500,1700,0.3,"sábado",NA,"20:00:00"
2021-08-28,0.1,1.3,0.1,1800,0.1,100,8900,1700,0.3,"sábado",NA,"21:00:00"
2021-08-28,0.1,1.3,0.2,2100,0.1,100,8600,2000,0.3,"sábado",NA,"22:00:00"
2021-08-28,0.1,1.3,0.2,1800,0.1,100,8600,2200,0.5,"sábado",NA,"23:00:00"
2021-08-29,0.1,1.4,0.3,3900,0.4,100,5600,2600,0.8,"domingo","Fin de semana","00:00:00"
2021-08-29,0.1,1.5,0.2,2800,0.5,100,5800,2400,100,"domingo","Fin de semana","01:00:00"
2021-08-29,0.1,1.4,0.3,1600,0.6,100,6200,2600,1.1,"domingo","Fin de semana","02:00:00"
2021-08-29,0.1,1.4,0.2,1100,0.4,100,6900,2700,0.7,"domingo","Fin de semana","03:00:00"
2021-08-29,0.1,1.3,0.2,600,0.2,100,7600,2400,0.4,"domingo","Fin de semana","04:00:00"
2021-08-29,0.1,1.3,0.2,600,0.1,100,7600,1800,0.2,"domingo","Fin de semana","05:00:00"
2021-08-29,0.1,1.3,0.2,700,0.1,100,7500,1700,0.3,"domingo","Fin de semana","06:00:00"
2021-08-29,0.1,1.3,0.2,600,0.1,100,7800,1400,0.3,"domingo","Fin de semana","07:00:00"
2021-08-29,0.1,1.3,0.2,500,0.1,100,8100,1400,0.1,"domingo","Fin de semana","08:00:00"
2021-08-29,0.1,1.3,0.2,500,0.1,100,8200,1200,0.1,"domingo","Fin de semana","09:00:00"
2021-08-29,0.1,1.3,0.2,600,0.1,100,8700,1500,0.1,"domingo","Fin de semana","10:00:00"
2021-08-29,0.1,1.3,0.1,700,0.1,100,9900,1900,0.1,"domingo","Fin de semana","11:00:00"
2021-08-29,0.1,1.3,0.1,700,0.1,100,11800,1900,0.1,"domingo","Fin de semana","12:00:00"
2021-08-29,0.1,1.3,0.2,900,0.1,100,14100,1600,0.1,"domingo","Fin de semana","13:00:00"
2021-08-29,0.1,1.3,0.2,600,0.1,100,12400,1800,0.1,"domingo","Fin de semana","14:00:00"
2021-08-29,0.1,1.3,0.1,300,0.1,100,10300,1600,0.1,"domingo","Fin de semana","15:00:00"
2021-08-29,0.1,1.2,0.1,300,0.1,100,9300,1300,0.1,"domingo","Fin de semana","16:00:00"
2021-08-29,0.1,1.2,0.1,300,0.1,100,9100,800,0.1,"domingo","Fin de semana","17:00:00"
2021-08-29,0.1,1.2,0.1,500,0.1,100,9000,800,0.1,"domingo","Fin de semana","18:00:00"
2021-08-29,0.1,1.2,0.1,700,0.1,100,7700,800,0.1,"domingo","Fin de semana","19:00:00"
2021-08-29,0.1,1.3,0.1,900,0.1,100,7100,900,0.2,"domingo","Fin de semana","20:00:00"
2021-08-29,0.1,1.3,0.1,1600,0.1,100,6400,1100,0.3,"domingo","Fin de semana","21:00:00"
2021-08-29,0.1,1.3,0.1,1400,0.1,100,6700,1500,0.3,"domingo","Fin de semana","22:00:00"
2021-08-29,0.1,1.3,0.1,1500,0.1,100,6500,1400,0.3,"domingo","Fin de semana","23:00:00"
2021-08-30,0.1,1.3,0.1,1200,0.1,100,6700,1600,1.1,"lunes","Laboral","00:00:00"
2021-08-30,0.1,1.3,0.1,1600,0.1,100,5900,1500,0.7,"lunes","Laboral","01:00:00"
2021-08-30,0.1,1.3,0.1,1900,0.1,100,5200,1400,0.4,"lunes","Laboral","02:00:00"
2021-08-30,0.1,1.3,0.2,1300,0.1,100,5400,1600,1.1,"lunes","Laboral","03:00:00"
2021-08-30,0.1,1.3,0.2,1000,0.1,100,5200,1600,0.2,"lunes","Laboral","04:00:00"
2021-08-30,0.1,1.3,0.1,1700,0.1,100,4500,1400,0.1,"lunes","Laboral","05:00:00"
2021-08-30,0.1,1.3,0.2,3200,0.1,200,3100,1700,0.4,"lunes","Laboral","06:00:00"
2021-08-30,0.1,1.3,0.2,5000,0.4,800,2000,1700,0.9,"lunes","Laboral","07:00:00"
2021-08-30,0.1,1.4,0.3,4200,0.5,1300,2700,2200,1.9,"lunes","Laboral","08:00:00"
2021-08-30,0.1,1.3,0.2,1800,0.8,300,5700,2300,2.1,"lunes","Laboral","09:00:00"
2021-08-30,0.1,1.3,0.2,1200,0.7,200,7300,1900,2.3,"lunes","Laboral","10:00:00"
2021-08-30,0.1,1.3,0.1,800,0.4,100,8700,1600,1.1,"lunes","Laboral","11:00:00"
2021-08-30,0.1,1.3,0.1,900,0.4,100,9300,1300,1.4,"lunes","Laboral","12:00:00"
2021-08-30,0.1,1.3,0.1,700,0.3,100,9900,1000,0.8,"lunes","Laboral","13:00:00"
2021-08-30,0.1,1.3,0.1,700,0.1,100,10200,1000,0.5,"lunes","Laboral","14:00:00"
2021-08-30,0.1,1.3,0.1,700,0.1,100,10400,900,0.6,"lunes","Laboral","15:00:00"
2021-08-30,0.1,1.3,0.1,800,0.1,100,10600,800,0.4,"lunes","Laboral","16:00:00"
2021-08-30,0.1,1.3,0.1,700,0.2,100,10900,700,0.6,"lunes","Laboral","17:00:00"
2021-08-30,0.1,1.3,0.1,900,0.4,100,10300,600,0.6,"lunes","Laboral","18:00:00"
2021-08-30,0.1,1.3,0.2,1500,0.2,100,8700,1000,0.6,"lunes","Laboral","19:00:00"
2021-08-30,0.1,1.3,0.2,2400,0.5,100,7300,1200,1.2,"lunes","Laboral","20:00:00"
2021-08-30,0.1,1.3,0.2,3000,0.4,100,6400,1700,1.4,"lunes","Laboral","21:00:00"
2021-08-30,0.1,1.3,0.3,4000,0.8,100,5000,2200,2.1,"lunes","Laboral","22:00:00"
2021-08-30,0.1,1.3,0.3,2500,0.6,100,5800,2300,1.3,"lunes","Laboral","23:00:00"
2021-08-31,0.1,1.3,0.2,1400,0.5,100,6400,2100,100,"martes","Laboral","00:00:00"
2021-08-31,0.1,1.3,0.2,900,0.4,100,6200,1900,0.7,"martes","Laboral","01:00:00"
2021-08-31,0.1,1.3,0.2,600,0.4,100,6300,1600,0.7,"martes","Laboral","02:00:00"
2021-08-31,0.1,1.3,0.2,700,0.1,100,6100,1400,0.4,"martes","Laboral","03:00:00"
2021-08-31,0.1,1.3,0.2,600,0.1,100,5900,1300,0.4,"martes","Laboral","04:00:00"
2021-08-31,0.1,1.3,0.2,1200,0.1,100,4900,1400,0.3,"martes","Laboral","05:00:00"
2021-08-31,0.1,1.3,0.2,1900,0.2,100,4100,1700,0.5,"martes","Laboral","06:00:00"
2021-08-31,0.1,1.3,0.3,2300,0.5,300,4000,1800,1.2,"martes","Laboral","07:00:00"
2021-08-31,0.1,1.3,0.2,1500,0.6,300,5100,1800,1.6,"martes","Laboral","08:00:00"
2021-08-31,0.1,1.3,0.2,1500,0.6,300,6000,1700,1.1,"martes","Laboral","09:00:00"
2021-08-31,0.1,1.3,0.1,1000,0.3,200,7400,1700,1.8,"martes","Laboral","10:00:00"
2021-08-31,0.1,1.3,0.2,1300,0.1,200,8600,1600,0.9,"martes","Laboral","11:00:00"
2021-08-31,0.1,1.3,0.2,1300,0.1,200,9900,1300,0.7,"martes","Laboral","12:00:00"
2021-08-31,0.1,1.3,0.2,1100,0.2,200,10000,1200,0.9,"martes","Laboral","13:00:00"
2021-08-31,0.1,1.3,0.1,900,0.1,100,11700,1400,0.5,"martes","Laboral","14:00:00"
2021-08-31,0.1,1.3,0.1,800,0.1,100,11500,1500,0.4,"martes","Laboral","15:00:00"
2021-08-31,0.1,1.3,0.1,1000,0.1,100,10900,1800,0.5,"martes","Laboral","16:00:00"
2021-08-31,0.1,1.3,0.1,1100,0.1,100,10700,1400,0.3,"martes","Laboral","17:00:00"
2021-08-31,0.1,1.3,0.2,1200,0.1,100,10100,1300,0.4,"martes","Laboral","18:00:00"
2021-08-31,0.1,1.3,0.1,1800,0.1,200,9200,1300,0.5,"martes","Laboral","19:00:00"
2021-08-31,0.1,1.4,0.3,4100,0.4,100,6900,1700,1.8,"martes","Laboral","20:00:00"
2021-08-31,0.1,1.3,0.2,1200,0.5,100,6600,2600,1.9,"martes","Laboral","21:00:00"
2021-08-31,0.1,1.3,0.1,1200,0.2,100,6400,2900,0.9,"martes","Laboral","22:00:00"
2021-08-31,0.1,1.3,0.1,900,0.1,100,6900,3300,0.6,"martes","Laboral","23:00:00"
2021-09-01,0.1,1.3,0.1,700,0.1,100,6500,3400,0.8,"miércoles",NA,"00:00:00"
2021-09-01,0.1,1.3,0.1,500,0.1,100,6400,3200,0.5,"miércoles",NA,"01:00:00"
2021-09-01,0.1,1.3,0.1,500,0.1,100,5800,3800,0.3,"miércoles",NA,"02:00:00"
2021-09-01,0.1,1.3,0.2,400,0.1,100,6300,2300,0.4,"miércoles",NA,"03:00:00"
2021-09-01,0.1,1.2,0.1,300,0.1,100,7700,800,0.1,"miércoles",NA,"04:00:00"
2021-09-02,0.1,1.4,0.3,1900,0.5,500,7200,900,2.2,"jueves","Laboral","12:00:00"
2021-09-02,0.1,1.4,0.2,2100,0.5,400,8600,2400,1.4,"jueves","Laboral","13:00:00"
2021-09-02,0.1,1.4,0.2,2100,0.4,200,9200,2700,1.3,"jueves","Laboral","14:00:00"
2021-09-02,0.1,1.4,0.2,1400,0.8,100,9300,2000,1.7,"jueves","Laboral","15:00:00"
2021-09-02,0.1,1.3,0.1,1500,0.6,200,8200,1100,1.2,"jueves","Laboral","16:00:00"
2021-09-02,0.1,1.3,0.2,1500,0.2,200,9000,1600,0.6,"jueves","Laboral","17:00:00"
2021-09-02,0.1,1.4,0.2,1600,0.4,100,7700,4300,0.5,"jueves","Laboral","18:00:00"
2021-09-02,0.1,1.4,0.2,1200,0.3,100,7600,5100,0.3,"jueves","Laboral","19:00:00"
2021-09-02,0.1,1.4,0.1,1600,0.3,100,6800,5100,0.3,"jueves","Laboral","20:00:00"
2021-09-02,0.1,1.4,0.2,1500,0.5,100,5400,3800,0.6,"jueves","Laboral","21:00:00"
2021-09-02,0.1,1.4,0.2,2000,0.4,100,4000,2600,0.9,"jueves","Laboral","22:00:00"
2021-09-02,0.1,1.4,0.3,1600,0.8,100,4000,2400,1.3,"jueves","Laboral","23:00:00"
2021-09-03,0.1,1.4,0.2,1100,0.7,100,4000,1900,0.9,"viernes","Laboral","00:00:00"
2021-09-03,0.1,1.4,0.1,900,0.2,100,3400,1800,0.5,"viernes","Laboral","01:00:00"
2021-09-03,0.1,1.4,0.2,1100,0.5,100,2700,1900,1.2,"viernes","Laboral","02:00:00"
2021-09-03,0.1,1.5,0.1,1000,0.4,100,2900,2200,1.2,"viernes","Laboral","03:00:00"
2021-09-03,0.1,1.5,0.2,900,0.5,100,2800,2200,1.2,"viernes","Laboral","04:00:00"
2021-09-03,0.1,1.5,0.2,1400,0.6,200,2100,2500,100,"viernes","Laboral","05:00:00"
2021-09-03,0.1,1.6,0.3,2300,0.7,500,1000,2300,100,"viernes","Laboral","06:00:00"
2021-09-03,0.2,1.6,0.3,3000,0.7,1200,900,2200,1.1,"viernes","Laboral","07:00:00"
2021-09-03,0.1,1.5,0.4,1700,1.3,600,3000,1800,2.2,"viernes","Laboral","08:00:00"
2021-09-03,0.1,1.6,0.5,2200,0.7,600,4700,1700,1.7,"viernes","Laboral","09:00:00"
2021-09-03,0.1,1.5,0.6,2900,0.8,800,5600,1800,1.8,"viernes","Laboral","10:00:00"
2021-09-03,0.1,1.5,0.4,3500,100,900,6700,1800,3.6,"viernes","Laboral","11:00:00"
2021-09-03,0.1,1.5,0.3,1900,0.8,300,9600,1400,1.8,"viernes","Laboral","12:00:00"
2021-09-03,0.1,1.4,0.2,1200,0.5,200,11400,1000,1.5,"viernes","Laboral","13:00:00"
2021-09-03,0.1,1.4,0.1,1000,0.3,100,12200,600,0.8,"viernes","Laboral","14:00:00"
2021-09-03,0.1,1.4,0.1,800,0.1,100,12200,800,0.6,"viernes","Laboral","15:00:00"
2021-09-03,0.1,1.4,0.1,1100,0.1,100,11600,1000,0.4,"viernes","Laboral","16:00:00"
2021-09-03,0.1,1.4,0.1,1200,0.1,100,11300,1000,0.1,"viernes","Laboral","17:00:00"
2021-09-03,0.1,1.4,0.1,1200,0.1,100,11300,800,0.2,"viernes","Laboral","18:00:00"
2021-09-03,0.1,1.4,0.1,2300,0.1,100,9900,1100,0.3,"viernes","Laboral","19:00:00"
2021-09-03,0.2,1.5,0.3,7200,0.6,400,3300,1100,1.8,"viernes","Laboral","20:00:00"
2021-09-03,0.2,1.6,0.6,5300,200,200,5700,1100,5.2,"viernes","Laboral","21:00:00"
2021-09-03,0.2,1.7,0.4,3400,1.4,100,6400,1500,2.7,"viernes","Laboral","22:00:00"
2021-09-03,0.1,1.6,0.3,2800,1.2,100,6400,1800,1.9,"viernes","Laboral","23:00:00"
2021-09-04,0.1,1.5,0.1,900,0.2,100,5900,3000,0.5,"sábado",NA,"05:00:00"
2021-09-04,0.1,1.5,0.1,1000,0.2,100,5600,2100,0.4,"sábado",NA,"06:00:00"
2021-09-04,0.1,1.4,0.1,1300,0.1,100,5300,1800,0.2,"sábado",NA,"07:00:00"
2021-09-04,0.1,1.4,0.1,1200,0.1,200,6000,1200,0.3,"sábado",NA,"08:00:00"
2021-09-04,0.1,1.3,0.1,1100,0.1,200,7200,1200,0.4,"sábado",NA,"09:00:00"
2021-09-04,0.1,1.3,0.2,1500,0.2,200,8600,1500,0.5,"sábado",NA,"10:00:00"
2021-09-04,0.1,1.4,0.3,1500,0.1,200,10800,1900,0.4,"sábado",NA,"11:00:00"
2021-09-04,0.1,1.4,0.2,1500,0.1,200,12100,1900,0.4,"sábado",NA,"12:00:00"
2021-09-04,0.1,1.3,0.1,900,0.1,100,13300,1400,0.3,"sábado",NA,"13:00:00"
2021-09-04,0.1,1.4,0.1,800,0.1,100,14100,800,0.1,"sábado",NA,"14:00:00"
2021-09-04,0.1,1.4,0.1,600,0.1,100,14200,700,0.1,"sábado",NA,"15:00:00"
2021-09-04,0.1,1.3,0.1,700,0.1,100,14300,800,0.1,"sábado",NA,"16:00:00"
2021-09-04,0.1,1.3,0.1,800,0.1,100,14000,400,0.2,"sábado",NA,"17:00:00"
2021-09-04,0.1,1.3,0.1,900,0.1,100,13600,500,0.1,"sábado",NA,"18:00:00"
2021-09-04,0.1,1.3,0.1,1100,0.1,100,13000,600,0.1,"sábado",NA,"19:00:00"
2021-09-04,0.1,1.4,0.2,8500,0.4,200,4600,900,0.9,"sábado",NA,"20:00:00"
2021-09-04,0.3,1.6,1.1,12000,4.7,1400,500,1900,6.8,"sábado",NA,"21:00:00"
2021-09-04,0.3,1.6,100,11700,4.5,2600,300,2700,7.5,"sábado",NA,"22:00:00"
2021-09-04,0.3,1.6,1.2,9800,5.9,1900,300,3100,1000,"sábado",NA,"23:00:00"
2021-09-05,0.2,1.6,0.8,5900,5.5,800,3800,3300,9.1,"domingo","Fin de semana","00:00:00"
2021-09-05,0.1,1.5,0.3,2300,1.7,100,7000,3300,200,"domingo","Fin de semana","01:00:00"
2021-09-05,0.1,1.5,0.3,1700,100,100,6700,3400,1.8,"domingo","Fin de semana","02:00:00"
2021-09-05,0.1,1.4,0.7,1100,0.7,100,7400,3400,1.3,"domingo","Fin de semana","03:00:00"
2021-09-05,0.1,1.4,0.2,1100,0.2,100,7000,2600,0.5,"domingo","Fin de semana","04:00:00"
2021-09-05,0.1,1.4,0.2,1300,0.1,100,7000,1800,0.4,"domingo","Fin de semana","05:00:00"
2021-09-05,0.1,1.4,0.2,1400,0.1,100,6700,1700,0.4,"domingo","Fin de semana","06:00:00"
2021-09-05,0.1,1.4,0.2,1500,0.1,100,6900,1400,0.4,"domingo","Fin de semana","07:00:00"
2021-09-05,0.1,1.4,0.1,900,0.1,100,7700,1500,0.3,"domingo","Fin de semana","08:00:00"
2021-09-05,0.1,1.4,0.1,800,0.1,100,7300,1400,0.4,"domingo","Fin de semana","09:00:00"
2021-09-05,0.1,1.4,0.2,800,0.1,200,8000,1800,0.3,"domingo","Fin de semana","10:00:00"
2021-09-05,0.1,1.3,0.3,800,0.1,100,8600,1900,0.1,"domingo","Fin de semana","11:00:00"
2021-09-05,0.1,1.3,0.1,900,0.1,100,9300,1700,0.1,"domingo","Fin de semana","12:00:00"
2021-09-05,0.1,1.4,0.1,700,0.1,100,11400,2700,0.1,"domingo","Fin de semana","13:00:00"
2021-09-05,0.1,1.3,0.1,1400,0.1,100,12400,2800,0.1,"domingo","Fin de semana","18:00:00"
2021-09-05,0.1,1.4,0.8,3400,0.3,200,9100,2500,0.4,"domingo","Fin de semana","19:00:00"
2021-09-05,0.2,1.5,0.8,9000,2.1,900,2600,2000,2.2,"domingo","Fin de semana","20:00:00"
2021-09-05,0.2,1.6,0.9,10000,3.4,1000,900,2400,4.9,"domingo","Fin de semana","21:00:00"
2021-09-05,0.4,1.8,1.5,10600,6.3,2900,500,3100,8.6,"domingo","Fin de semana","22:00:00"
2021-09-05,0.3,1.7,1.1,6800,4.7,500,2800,3400,6.8,"domingo","Fin de semana","23:00:00"
2021-09-06,0.2,1.8,0.4,4100,1.9,100,4400,3100,3.1,"lunes","Laboral","00:00:00"
2021-09-06,0.1,1.5,0.2,1300,0.3,100,6700,4300,0.5,"lunes","Laboral","04:00:00"
2021-09-06,0.1,1.4,0.1,1300,0.1,100,7000,2400,0.3,"lunes","Laboral","05:00:00"
2021-09-06,0.1,1.5,0.2,2300,0.3,100,5600,1700,0.4,"lunes","Laboral","06:00:00"
2021-09-06,0.1,1.3,0.1,1400,0.3,200,8400,4100,0.6,"lunes","Laboral","14:00:00"
2021-09-06,0.1,1.3,0.1,1400,0.2,200,8600,3600,0.3,"lunes","Laboral","15:00:00"
2021-09-06,0.1,1.3,0.1,1900,0.1,200,7900,3100,0.3,"lunes","Laboral","16:00:00"
2021-09-07,0.1,1.3,0.1,2800,0.2,100,6500,1000,0.2,"martes","Laboral","21:00:00"
2021-09-07,0.1,1.4,0.2,3400,0.7,100,5100,1800,1.6,"martes","Laboral","22:00:00"
2021-09-07,0.1,1.4,0.2,2500,0.7,100,5800,2200,2.4,"martes","Laboral","23:00:00"
2021-09-08,0.1,1.4,0.2,2800,0.6,100,5100,2400,1.6,"miércoles",NA,"00:00:00"
2021-09-08,0.1,1.4,0.2,2300,0.5,100,5000,2100,1.2,"miércoles",NA,"01:00:00"
2021-09-08,0.1,1.4,0.1,2900,0.5,100,4100,2000,0.8,"miércoles",NA,"02:00:00"
2021-09-08,0.1,1.4,0.1,2000,0.3,100,4800,1800,0.5,"miércoles",NA,"03:00:00"
2021-09-08,0.1,1.4,0.1,2800,0.4,100,3900,1300,0.8,"miércoles",NA,"04:00:00"
2021-09-08,0.1,1.4,0.1,2800,0.2,100,3400,1200,0.3,"miércoles",NA,"05:00:00"
2021-09-08,0.1,1.4,0.1,3700,0.6,300,2300,1100,2.2,"miércoles",NA,"06:00:00"
2021-09-08,0.1,1.4,0.2,3300,0.7,400,2600,1400,3.3,"miércoles",NA,"07:00:00"
2021-09-08,0.1,1.4,0.4,2400,0.2,500,3700,1300,2.8,"miércoles",NA,"08:00:00"
2021-09-08,0.1,1.3,0.2,1600,0.5,400,4900,1300,2.6,"miércoles",NA,"09:00:00"
2021-09-08,0.1,1.3,0.2,900,0.9,200,6400,700,2.7,"miércoles",NA,"10:00:00"
2021-09-08,0.1,1.3,0.1,700,0.7,100,7800,600,1.4,"miércoles",NA,"11:00:00"
